Week,Date,Site_Name,Flow,gc_100ml,E_gene_100ml,Crass_gc_100,Crass_Recovery,NO3,NH4,PO4,pH,EC,deaths,Deaths_100k,Daily_Cases_100k,Population_Equivalent,Rolling_Sum,Rolling_Sum_100k,Local_Authority_Population,cov_class,cov_detect,E_class
14,2020-03-30,Manchester,,4681.5819264,,,,0.0546666666666667,18.6786666666667,6.12866666666667,7.85333333333333,1231.33333333333,34,6.14986126636496,4.3410785409635,1170000,137,24.780323338,552858,Quantified,TRUE,
14,2020-03-30,Wrexham,28350,4081.620598,,,,0.111666666666667,21.5336666666667,1.576,7.51,1279.66666666667,0,0,2.20658002162448,190000,21,15.4460601513714,135957,Quantified,TRUE,
14,2020-03-30,Liverpool,177608,2853.216457,,,,0.0896666666666667,83.2243333333333,4.777,7.95666666666667,2653.33333333333,62,12.4487493022677,8.63380999995984,628000,216,43.3698362788681,498042,Quantified,TRUE,
14,2020-03-30,The Wirral,16364,2610.3530885,,,,0.064,29.282,3.48566666666667,7.75333333333333,1476.66666666667,35,10.8021023977581,5.55536694741845,74000,95,29.3199922224863,324011,Quantified,TRUE,
14,2020-03-30,Gwynedd,6622.19681052632,6761.5571975,,,,0.072,22.5666666666667,3.05466666666667,7.38666666666667,1303.66666666667,4,3.21130378933847,0.802825947334618,40000,12,9.63391136801541,124560,Quantified,TRUE,
14,2020-03-31,Cardiff,305100,1695.2851295,,,,0.631,20.4186666666667,1.274,7.43666666666667,1318.33333333333,33,8.99420282745031,16.0805444490778,930000,278,75.769345031248,366903,Quantified,TRUE,
15,2020-04-06,Manchester,,7591.5,,,,0.0603333333333333,16.83,2.715,7.45,1231.33333333333,70,12.6614790778102,13.2041138954307,1170000,274,49.560646676,552858,Quantified,TRUE,
15,2020-04-06,Liverpool,201155,15436.5,,,,0.064,37.8463333333333,3.29,7.35666666666667,3193.33333333333,139,27.9092927905679,10.2401002325105,628000,348,69.8736251159541,498042,Quantified,TRUE,
15,2020-04-06,The Wirral,16931,14722,,,,0.132333333333333,31.539,3.10866666666667,7.61666666666667,1402.66666666667,75,23.1473622809102,14.5056803627037,74000,262,80.8614522346464,324011,Quantified,TRUE,
15,2020-04-06,Gwynedd,12988.513416,1078.5,,,,0.0593333333333333,21.3703333333333,2.14,7.26333333333333,2333.33333333333,13,10.43673731535,4.81695568400771,40000,19,15.2536929993577,124560,Detected,TRUE,
15,2020-04-07,Cardiff,313959.6,67.5,,,,0.558,17.2373333333333,0.940666666666667,7.44,2030,67,18.2609572557324,20.4413700623871,930000,447,121.830565571827,366903,Low amplification,FALSE,
15,2020-04-07,Wrexham,27201.6,1626.5,,,,0.891666666666667,23.3823333333333,2.24933333333333,7.83,1164.33333333333,5,3.67763336937414,7.35526673874828,190000,41,30.156593628868,135957,Quantified,TRUE,
16,2020-04-14,Manchester,253179,7639.5,,1722.769165,47.086491475,0.066,19.739,4.36866666666667,7.50666666666667,,80,14.4702618032117,9.0439136270073,1170000,324,58.6045603030073,552858,Quantified,TRUE,
16,2020-04-14,Liverpool,155612,6066,,2951.218262,26.519908875,0.072,46.928,,8.35333333333333,,118,23.6927809301224,6.22437465113384,628000,317,63.6492504648202,498042,Quantified,TRUE,
16,2020-04-14,The Wirral,15609,1329,,4668.4350585,14.60720733,0.0303333333333333,29.5813333333333,,8.19666666666667,,81,24.999151263383,14.1970488656249,74000,262,80.8614522346464,324011,Quantified,TRUE,
16,2020-04-14,Gwynedd,5566.09215789474,14290,,,,0.0583333333333333,26.1013333333333,,7.41333333333333,,7,5.61978163134233,9.63391136801541,40000,80,64.2260757867694,124560,Quantified,TRUE,
16,2020-04-16,Cardiff,276320.7,3035,,6453.3183595,7.670219776,0.198666666666667,16.6123333333333,3.89133333333333,,,66,17.9884056549006,13.6275800415914,930000,332,90.4871314761667,366903,Quantified,TRUE,
16,2020-04-16,Wrexham,25738.2,1392,,3171.0770265,66.86838325,0.610333333333333,32.1643333333333,,8.19,,8,5.88421339099863,13.9750068036217,190000,73,53.6934471928625,135957,Quantified,TRUE,
17,2020-04-20,Manchester,245289,1625.2809525,,,,0.099,20.4456666666667,2.11966666666667,7.50666666666667,1094.66666666667,48,8.68215708192701,7.77776571922628,1170000,272,49.1988901309197,552858,Quantified,TRUE,
17,2020-04-20,Liverpool,150006,1943.630314,,,,0.058,64.6546666666667,5.217,7.69666666666667,2576.66666666667,92,18.4723376743327,8.83459627902868,628000,284,57.0233032555487,498042,Quantified,TRUE,
17,2020-04-20,The Wirral,15126,2715.4163365,,,,0.108333333333333,35.128,3.04266666666667,7.65,1394,68,20.9869418013586,6.78989293573366,74000,254,78.3924002580159,324011,Quantified,TRUE,
17,2020-04-20,Gwynedd,3514.63323157895,293.3487892,,,,0.0673333333333333,27.2973333333333,3.063,7.45666666666667,2893.33333333333,8,6.42260757867694,8.02825947334618,40000,70,56.1978163134233,124560,Detected,TRUE,
17,2020-04-21,Cardiff,280147.5,2275.6365775,,,,0.329,27.9226666666667,1.37466666666667,7.54666666666667,1903.66666666667,58,15.807992848246,9.53930602911396,930000,282,76.8595514345754,366903,Quantified,TRUE,
17,2020-04-21,Wrexham,24964.2,997.2416281,,,,0.316666666666667,22.349,1.23366666666667,7.50333333333333,1097.33333333333,10,7.35526673874828,6.61974006487345,190000,76,55.9000272144869,135957,Detected,TRUE,
18,2020-04-27,Manchester,236464,3534.5,,,,0.005,14.6816666666667,1.29133333333333,7.47,1003.33333333333,45,8.13952226430657,4.16020026842336,1170000,282,51.0076728563212,552858,Quantified,TRUE,
18,2020-04-27,Liverpool,143987,546.5,,,,0.445666666666667,18.5686666666667,3.131,7.56,2143.33333333333,46,9.23616883716634,7.62987860461568,628000,266,53.4091502323097,498042,Detected,TRUE,
18,2020-04-27,The Wirral,14736,628.5,,,,0.063,26.8343333333333,3.20333333333333,7.42333333333333,1234.66666666667,40,12.3452598831521,5.86399844449726,74000,198,61.109036421603,324011,Detected,TRUE,
18,2020-04-27,Gwynedd,4842.849,241,,,,,,,,,8,6.42260757867694,5.61978163134233,40000,51,40.9441233140655,124560,Detected,TRUE,
18,2020-04-28,Cardiff,363909.6,50.5,,,,0.331,18.8333333333333,1.47033333333333,7.69,1129,38,10.3569608316094,7.35889322245934,930000,175,47.6965301455698,366903,Low amplification,FALSE,
18,2020-04-28,Wrexham,34299.9,3630.5,,,,0.778333333333333,27.8533333333333,2.64566666666667,7.58333333333333,1139.33333333333,5,3.67763336937414,2.94210669549931,190000,49,36.0408070198666,135957,Quantified,TRUE,
19,2020-05-04,Manchester,246979,363.5,,5056.6323245,8.4749602315,0.0823333333333333,28.797,1.77066666666667,7.86666666666667,1050,32,5.78810472128467,3.97932199588321,1170000,230,41.6020026842336,552858,Detected,TRUE,
19,2020-05-04,Liverpool,146306,482,,944.423,44.738961135,0.032,30.986,2.256,7.62,2140,31,6.22437465113384,3.81493930230784,628000,243,48.7910658137266,498042,Detected,TRUE,
19,2020-05-04,The Wirral,14920,541.5,,3500.366211,22.07007359,0.0373333333333333,29.665,2.923,8.21666666666667,1237.33333333333,29,8.95031341528528,9.25894491236409,74000,174,53.7018804917117,324011,Detected,TRUE,
19,2020-05-04,Gwynedd,7037.97739155263,0,,4320.2531735,13.109868925,0.0323333333333333,25.4,3.17766666666667,7.39,1506,4,3.21130378933847,7.22543352601156,40000,31,24.8876043673732,124560,No amplification,FALSE,
19,2020-05-05,Cardiff,273761.1,397,,,,0.413666666666667,21.8523333333333,2.126,7.49666666666667,1042.66666666667,38,10.3569608316094,3.54317081081376,930000,117,31.8885372973238,366903,Detected,TRUE,
19,2020-05-05,Wrexham,22858.2,992.5,,1307.731201,76.303177295,0.671666666666667,22.9093333333333,1.889,7.58666666666667,1213,4,2.94210669549931,5.1486867171238,190000,101,74.2881940613576,135957,Detected,TRUE,
20,2020-05-11,Manchester,234428,129.5,,879.85705545,15.877633651,0.0163333333333333,41.5913333333333,3.39133333333333,8.02,1308,27,4.88371335858394,6.14986126636496,1170000,247,44.6769333174161,552858,Low amplification,FALSE,
20,2020-05-11,Liverpool,141953,1035.5,0,2539.838623,21.57975133,0.034,33.9296666666667,3.09633333333333,7.57,2110,22,4.41729813951434,3.41336674417017,628000,148,29.7163693021874,498042,Detected,TRUE,No amplification
20,2020-05-11,The Wirral,14080,1194.5,0,3390.422607,20.62859294,0.097,33.5146666666667,3.37933333333333,7.82333333333333,1221.66666666667,21,6.48126143865486,9.25894491236409,74000,190,58.6399844449726,324011,Quantified,TRUE,No amplification
20,2020-05-11,Gwynedd,3593.62065789474,887,0,6967.083496,9.1187888055,0.047,28.2306666666667,3.65966666666667,7.42,3253.33333333333,3,2.40847784200385,4.01412973667309,40000,58,46.5639049454078,124560,Detected,TRUE,No amplification
20,2020-05-12,Cardiff,256807.8,509,,5878.254883,12.5884643465,0.258666666666667,19.0596666666667,2.025,7.25333333333333,931,24,6.54123841996386,3.54317081081376,930000,86,23.4394376715372,366903,Detected,TRUE,
20,2020-05-12,Wrexham,21896.1,1168.6160087,961.3842488,,,0.746333333333333,16.0023333333333,1.95533333333333,7.54666666666667,996.333333333333,12,8.82632008649794,8.82632008649794,190000,81,59.5776605838611,135957,Detected,TRUE,Detected
21,2020-05-18,Manchester,229921,901.2332445,886.09023085,1958.615,33.03652422,0.029,15.8136666666667,1.909,7.54,773.333333333333,17,3.07493063318248,6.51161781144525,1170000,221,39.9740982313723,552858,Detected,TRUE,Detected
21,2020-05-18,Liverpool,136848,0,0,2019.68,15.18636223,0.0176666666666667,25.0606666666667,4.45433333333333,7.79,2470,16,3.21258046510134,2.00786279068834,628000,133,26.7045751161549,498042,No amplification,FALSE,No amplification
21,2020-05-18,The Wirral,13926,275.74905155,0,3594.88,23.78392993,0.0353333333333333,20.9843333333333,2.44066666666667,7.72333333333333,1192,23,7.09852443281247,5.86399844449726,74000,159,49.0724080355297,324011,Detected,TRUE,No amplification
21,2020-05-18,Gwynedd,7079.8569,0,0,5640.28,27.37109102,3.29766666666667,23.4373333333333,4.17066666666667,7.52666666666667,1190.33333333333,8,6.42260757867694,7.22543352601156,40000,57,45.7610789980732,124560,No amplification,FALSE,No amplification
21,2020-05-19,Wrexham,21193.2,12725.982666,6708.2323075,,,0.651,23.966,,7.36333333333333,1077,4,2.94210669549931,25.0079069117442,190000,104,76.4947740829821,135957,Quantified,TRUE,Quantified
21,2020-05-20,Cardiff,251552.7,200.6717245,72.8162825,5813.505,11.897753935,0.184333333333333,27.891,2.84533333333333,7.76,1090,12,3.27061920998193,3.81572241164559,930000,79,21.5315764657144,366903,Detected,TRUE,Low amplification
22,2020-05-26,Manchester,220137,230.98091965,625.14462475,,,0.056,20.347,7.95333333333333,6.97,996.333333333333,13,2.3514175430219,4.16020026842336,1170000,162,29.3022801515036,552858,Detected,TRUE,Detected
22,2020-05-26,Wrexham,21191.4,266.2521124,150.90692045,,,,,,,,9,6.61974006487345,9.56184676037276,190000,96,70.6105606919835,135957,Detected,TRUE,Low amplification
22,2020-05-26,Liverpool,138301,96.625,0,,,0.0643333333333333,55.6786666666667,3.95333333333333,7.55666666666667,2096.66666666667,7,1.40550395348183,3.41336674417017,628000,105,21.0825593022275,498042,Low amplification,FALSE,No amplification
22,2020-05-26,The Wirral,13116,68.675,19.481930135,,,0.0763333333333333,35.489,3.663,7.82666666666667,1125,16,4.93810395326085,5.86399844449726,74000,107,33.0235701874319,324011,Low amplification,FALSE,Low amplification
22,2020-05-26,Gwynedd,6152.09769473684,1182.910538,854.8489571,,,0.0376666666666667,33.1493333333333,3.534,7.48666666666667,2983.33333333333,4,3.21130378933847,6.42260757867694,40000,33,26.4932562620424,124560,Quantified,TRUE,Detected
22,2020-05-27,Cardiff,242761.5,0,0,,,,,0.011,,,9,2.45296440748645,3.54317081081376,930000,88,23.9845408732008,366903,No amplification,FALSE,No amplification
23,2020-06-01,Manchester,221821,218.95,78.2317221,,,0.0526666666666667,20.5573333333333,1.724,7.52,887.333333333333,8,1.44702618032117,3.43668717826277,1170000,149,26.9508626084818,552858,Detected,TRUE,Low amplification
23,2020-06-01,Liverpool,141792,158.45,46.98421061,,,0.0476666666666667,56.8613333333333,4.08266666666667,7.65333333333333,2210,1,0.200786279068834,1.204717674413,628000,77,15.4605434883002,498042,Low amplification,FALSE,Low amplification
23,2020-06-01,The Wirral,13454,106.2,0,,,0.0743333333333333,39.7476666666667,4.75966666666667,7.41,1227,9,2.77768347370923,4.62947245618204,74000,91,28.0854662341711,324011,Low amplification,FALSE,No amplification
23,2020-06-01,Gwynedd,4491.02441052632,148.1,0,,,0.0543333333333333,41.2723333333333,7.516,7.32666666666667,1277.33333333333,4,3.21130378933847,5.61978163134233,40000,49,39.3384714193963,124560,Low amplification,FALSE,No amplification
23,2020-06-02,Wrexham,21141.9,186.85,72.22604752,,,0.749,31.7823333333333,2.559,7.82666666666667,988.666666666667,4,2.94210669549931,5.1486867171238,190000,61,44.8671271063645,135957,Detected,TRUE,Low amplification
23,2020-06-04,Cardiff,243728.1,53.35,0,,,0.0693333333333333,30.8623333333333,2.36933333333333,7.02333333333333,1044.33333333333,8,2.18041280665462,2.72551600831828,930000,75,20.4413700623871,366903,Low amplification,FALSE,No amplification
24,2020-06-08,Manchester,249005,113,25.43539405,,,0.0576666666666667,16.2986666666667,1.294,7.27333333333333,793,9,1.62790445286131,3.25580890572263,1170000,117,21.1627578871971,552858,Low amplification,FALSE,Low amplification
24,2020-06-08,Liverpool,169134,0,0,,,0.066,43.1126666666667,3.64166666666667,7.22333333333333,2116.66666666667,6,1.204717674413,0.401572558137667,628000,39,7.83066488368451,498042,No amplification,FALSE,No amplification
24,2020-06-08,The Wirral,14498,0,0,,,0.0896666666666667,22.3973333333333,1.885,7.36,1107.33333333333,10,3.08631497078803,2.16042047955162,74000,55,16.9747323393342,324011,No amplification,FALSE,No amplification
24,2020-06-08,Gwynedd,4315.1313,26.5,19.802725315,,,,,,,,3,2.40847784200385,2.40847784200385,40000,25,20.0706486833654,124560,Low amplification,FALSE,Low amplification
24,2020-06-09,Cardiff,239544.9,0,0,,,0.0323333333333333,30.7043333333333,2.08233333333333,7.21666666666667,1156.33333333333,4,1.09020640332731,2.9980676091501,930000,62,16.8981992515733,366903,No amplification,FALSE,No amplification
24,2020-06-09,Wrexham,24004.8,388.5,60.46397685,,,0.0376666666666667,42.1923333333333,2.602,7.42333333333333,1041,9,6.61974006487345,7.35526673874828,190000,45,33.0987003243673,135957,Detected,TRUE,Low amplification
25,2020-06-15,Manchester,336084,894.2,626.02576015,,,0.056,19.3216666666667,2.39066666666667,7.36,941,3,0.542634817620438,2.89405236064234,1170000,113,20.4392447970365,552858,Detected,TRUE,Detected
25,2020-06-15,Liverpool,192234,234.35,92.70501135,,,1.813,24.921,2.054,7.77333333333333,1393.66666666667,6,1.204717674413,0.803145116275334,628000,33,6.62594720927151,498042,Detected,TRUE,Low amplification
25,2020-06-15,The Wirral,16696,0,0,,,0.0183333333333333,30.547,2.81366666666667,7.76,1138.33333333333,6,1.85178898247282,4.62947245618204,74000,55,16.9747323393342,324011,No amplification,FALSE,No amplification
25,2020-06-15,Gwynedd,5593.77868421053,214.85,82.36016035,,,0.0626666666666667,21.372,2.44066666666667,7.48666666666667,1128.33333333333,1,0.802825947334618,2.40847784200385,40000,23,18.4649967886962,124560,Detected,TRUE,Low amplification
25,2020-06-16,Wrexham,46531.8,359.95,226.90117954,,,1.959,7.67633333333333,0.383666666666667,7.21,870,3,2.20658002162448,19.8592201946204,190000,97,71.3460873658583,135957,Detected,TRUE,Low amplification
25,2020-06-17,Cardiff,350027.1,4486.3,1757.550621,,,0.0506666666666667,24.7636666666667,1.62366666666667,7.33,2030,4,1.09020640332731,1.09020640332731,930000,27,7.35889322245934,366903,Quantified,TRUE,Detected
26,2020-06-22,Manchester,342704,0,114.14740085,,,0.0383333333333333,12.8143333333333,0.887,7.38333333333333,970,7,1.26614790778102,3.07493063318248,1170000,118,21.3436361597372,552858,No amplification,FALSE,Low amplification
26,2020-06-22,Liverpool,181070,60.9,0,,,0.032,21.1206666666667,1.711,7.56,1299.33333333333,5,1.00393139534417,1.8070765116195,628000,36,7.22830604647801,498042,Low amplification,FALSE,No amplification
26,2020-06-22,The Wirral,19742,0,0,,,0.046,17.131,1.61966666666667,7.68333333333333,881,4,1.23452598831521,0.925894491236409,74000,50,15.4315748539401,324011,No amplification,FALSE,No amplification
26,2020-06-22,Gwynedd,5186.9241631579,735.95,436.737638715,,,0.0256666666666667,17.2403333333333,2.05466666666667,7.46,1149,0,0,3.21130378933847,40000,50,40.1412973667309,124560,Detected,TRUE,Low amplification
26,2020-06-23,Wrexham,27294.3,1135.55,1177.6086567,,,0.743,19.18,1.305,7.81666666666667,924.666666666667,5,3.67763336937414,50.0158138234883,190000,193,141.956648057842,135957,Detected,TRUE,Detected
26,2020-06-24,Cardiff,308176.2,135.4,0,,,0.0623333333333333,18.634,1.09,7.45666666666667,1411.66666666667,2,0.545103201663655,0.545103201663655,930000,25,6.81379002079569,366903,Low amplification,FALSE,No amplification
27,2020-06-29,Manchester,593393,318.45,15.30780196,,,1.31733333333333,6.093,1.08766666666667,7.57333333333333,584,9,1.62790445286131,1.80878272540146,1170000,95,17.1834358913139,552858,Detected,TRUE,Low amplification
27,2020-06-29,Liverpool,223002,0,0,,,0.14,26.2023333333333,2,7.65333333333333,1534.33333333333,3,0.602358837206501,2.409435348826,628000,42,8.43302372089101,498042,No amplification,FALSE,No amplification
27,2020-06-29,The Wirral,20039,181.25,0,,,0.072,28.0876666666667,2.81533333333333,7.57,1004,4,1.23452598831521,0.617262994157606,74000,28,8.64168191820648,324011,Detected,TRUE,No amplification
27,2020-06-29,Gwynedd,16050.3845674842,0,0,,,1.273,5.79266666666667,0.569666666666667,7.58,1781.33333333333,0,0,2.40847784200385,40000,18,14.4508670520231,124560,No amplification,FALSE,No amplification
27,2020-06-30,Cardiff,305087.4,0,0,,,0.026,28.9616666666667,1.97133333333333,7.46666666666667,1779,5,1.36275800415914,0.545103201663655,930000,25,6.81379002079569,366903,No amplification,FALSE,No amplification
27,2020-06-30,Wrexham,24869.7,193.85,214.98257515,,,0.119,19.5353333333333,1.542,7.35333333333333,1144,5,3.67763336937414,9.56184676037276,190000,92,67.6684539964842,135957,Detected,TRUE,Low amplification
28,2020-07-06,Manchester,336286,70.8,0,,,0.022,6.04733333333333,2.756,7.7,970.666666666667,6,1.08526963524088,2.3514175430219,1170000,82,14.832018348292,552858,Low amplification,FALSE,No amplification
28,2020-07-06,Liverpool,163830,19.2,30.78059852,,,0.015,33.723,2.68366666666667,7.73,1845.33333333333,1,0.200786279068834,0.602358837206501,628000,43,8.63380999995984,498042,Low amplification,FALSE,Low amplification
28,2020-07-06,The Wirral,14374,0,0,,,0.0913333333333333,27.3936666666667,3.07966666666667,7.70666666666667,1210.33333333333,3,0.925894491236409,2.46905197663042,74000,17,5.24673545033965,324011,No amplification,FALSE,No amplification
28,2020-07-06,Gwynedd,14223.5158421053,59.85,0,,,0.798,10.4036666666667,1.05066666666667,8.08,2973.33333333333,0,0,0.802825947334618,40000,3,2.40847784200385,124560,Low amplification,FALSE,No amplification
28,2020-07-07,Cardiff,347833.8,44.6,0,,,0.0773333333333333,21.1663333333333,1.496,7.57333333333333,875.666666666667,4,1.09020640332731,0.545103201663655,930000,12,3.27061920998193,366903,Low amplification,FALSE,No amplification
28,2020-07-07,Wrexham,29316.6,68.2,18.403485415,,,0.0253333333333333,34.1326666666667,2.06533333333333,7.85,1149.66666666667,3,2.20658002162448,2.94210669549931,190000,39,28.6855402811183,135957,Low amplification,FALSE,Low amplification
6,2020-02-03,Cardiff,,,,,,,,,,,,,0,930000,,,366903,,TRUE,
6,2020-02-04,Cardiff,,,,,,,,,,,,,0,930000,,,366903,,TRUE,
6,2020-02-05,Cardiff,,,,,,,,,,,,,0,930000,,,366903,,TRUE,
6,2020-02-06,Cardiff,,,,,,,,,,,,,0,930000,,,366903,,TRUE,
6,2020-02-07,Cardiff,,,,,,,,,,,,,0,930000,,,366903,,TRUE,
6,2020-02-08,Cardiff,,,,,,,,,,,,,0,930000,,,366903,,TRUE,
6,2020-02-09,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
7,2020-02-10,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
7,2020-02-11,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
7,2020-02-12,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
7,2020-02-13,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
7,2020-02-14,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
7,2020-02-15,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
7,2020-02-16,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
8,2020-02-17,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
8,2020-02-18,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
8,2020-02-19,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
8,2020-02-20,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
8,2020-02-21,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
8,2020-02-22,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
8,2020-02-23,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
9,2020-02-24,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
9,2020-02-25,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
9,2020-02-26,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
9,2020-02-27,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
9,2020-02-28,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
9,2020-02-29,Cardiff,,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
9,2020-03-01,Cardiff,525112.2,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
10,2020-03-02,Cardiff,513231.3,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
10,2020-03-03,Cardiff,464700.6,,,,,,,,,,,,0,930000,0,0,366903,,TRUE,
10,2020-03-04,Cardiff,474767.1,,,,,,,,,,,,0.272551600831828,930000,1,0.272551600831828,366903,,TRUE,
10,2020-03-05,Cardiff,445929.3,,,,,,,,,,,,0,930000,1,0.272551600831828,366903,,TRUE,
10,2020-03-06,Cardiff,408489.3,,,,,,,,,,,,0,930000,1,0.272551600831828,366903,,TRUE,
10,2020-03-07,Cardiff,392102.1,,,,,,,,,,,,0,930000,1,0.272551600831828,366903,,TRUE,
10,2020-03-08,Cardiff,440478,,,,,,,,,,,,0,930000,1,0.272551600831828,366903,,TRUE,
11,2020-03-09,Cardiff,438787.8,,,,,,,,,,,,0.272551600831828,930000,2,0.545103201663655,366903,,TRUE,
11,2020-03-10,Cardiff,518240.7,,,,,,,,,,,,0.272551600831828,930000,3,0.817654802495482,366903,,TRUE,
11,2020-03-11,Cardiff,496910.1,,,,,,,,,,,,0.272551600831828,930000,3,0.817654802495482,366903,,TRUE,
11,2020-03-12,Cardiff,470466.9,,,,,,,,,,,,0.272551600831828,930000,4,1.09020640332731,366903,,TRUE,
11,2020-03-13,Cardiff,428966.7,,,,,,,,,,,,0,930000,4,1.09020640332731,366903,,TRUE,
11,2020-03-14,Cardiff,442449.9,,,,,,,,,,,,1.09020640332731,930000,8,2.18041280665462,366903,,TRUE,
11,2020-03-15,Cardiff,488617.2,,,,,,,,,,,,1.63530960499096,930000,14,3.81572241164559,366903,,TRUE,
12,2020-03-16,Cardiff,427194,,,,,,,,,,,,1.90786120582279,930000,20,5.45103201663655,366903,,TRUE,
12,2020-03-17,Cardiff,415414.8,,,,,,,,,,,,2.9980676091501,930000,30,8.17654802495482,366903,,TRUE,
12,2020-03-18,Cardiff,457006.5,,,,,,,,,,,,1.90786120582279,930000,36,9.81185762994579,366903,,TRUE,
12,2020-03-19,Cardiff,465451.2,,,,,,,,,,,,4.08827401247741,930000,50,13.6275800415914,366903,,TRUE,
12,2020-03-20,Cardiff,412179.3,,,,,,,,,,,,2.9980676091501,930000,61,16.6256476507415,366903,,TRUE,
12,2020-03-21,Cardiff,394304.4,,,,,,,,,,,,3.54317081081376,930000,70,19.0786120582279,366903,,TRUE,
12,2020-03-22,Cardiff,377648.1,,,,,,,,,,,,2.9980676091501,930000,75,20.4413700623871,366903,,TRUE,
13,2020-03-23,Cardiff,367461,,,,,,,,,,,,6.81379002079569,930000,93,25.34729887736,366903,,TRUE,
13,2020-03-24,Cardiff,358435.8,,,,,,,,,,,,5.17848041580472,930000,101,27.5277116840146,366903,,TRUE,
13,2020-03-25,Cardiff,348309.9,,,,,,,,,,,,7.903996424123,930000,123,33.5238469023148,366903,,TRUE,
13,2020-03-26,Cardiff,340220.7,,,,,,,,,,,,9.26675442828213,930000,142,38.7023273181195,366903,,TRUE,
13,2020-03-27,Cardiff,331323.3,,,,,,,,,,,,8.99420282745031,930000,164,44.6984625364197,366903,,TRUE,
13,2020-03-28,Cardiff,323484.3,,,,,,,,,,,,10.6295124324413,930000,190,51.7848041580472,366903,,TRUE,
13,2020-03-29,Cardiff,316655.1,,,,,,,,,,,,7.903996424123,930000,208,56.6907329730201,366903,,TRUE,
14,2020-03-30,Cardiff,312351.3,,,,,,,,,,,,14.9903380457505,930000,238,64.867280997975,366903,,TRUE,
14,2020-04-01,Cardiff,301662,,,,,,,,,,,,19.6237152598916,930000,321,87.4890638670166,366903,,TRUE,
14,2020-04-02,Cardiff,307717.2,,,,,,,,,,,,22.8943344698735,930000,371,101.116643908608,366903,,TRUE,
14,2020-04-03,Cardiff,325971,,,,,,,,,,,,17.443302453237,930000,402,109.565743534395,366903,,TRUE,
14,2020-04-04,Cardiff,315852.3,,,,,,,,,,,,12.5373736382641,930000,409,111.473604740217,366903,,TRUE,
14,2020-04-05,Cardiff,312750,,,,,,,,,,,,7.903996424123,930000,409,111.473604740217,366903,,TRUE,
15,2020-04-06,Cardiff,357284.7,,,,,,,,,,,,20.9864732640507,930000,431,117.469739958518,366903,,TRUE,
15,2020-04-08,Cardiff,301076.1,,,,,,,,,,,,17.443302453237,930000,439,119.650152765172,366903,,TRUE,
15,2020-04-09,Cardiff,306997.2,,,,,,,,,,,,21.5315764657144,930000,434,118.287394761013,366903,,TRUE,
15,2020-04-10,Cardiff,302985.9,,,,,,,,,,,,12.8099252390959,930000,417,113.654017546872,366903,,TRUE,
15,2020-04-11,Cardiff,296130.6,,,,,,,,,,,,11.9922704366004,930000,415,113.108914345208,366903,,TRUE,
15,2020-04-12,Cardiff,289262.7,,,,,,,,,,,,10.9020640332731,930000,426,116.106981954359,366903,,TRUE,
16,2020-04-13,Cardiff,285184.8,,,,,,,,,,,,12.5373736382641,930000,395,107.657882328572,366903,,TRUE,
16,2020-04-14,Cardiff,282779.1,,,,,,,,,,,,16.3530960499097,930000,380,103.569608316094,366903,,TRUE,
16,2020-04-15,Cardiff,281912.4,,,,,,,,,,,,12.2648220374322,930000,361,98.3911279002897,366903,,TRUE,
16,2020-04-17,Cardiff,342188.1,,,,,,,,,,,,11.1746156341049,930000,326,88.8518218711758,366903,,TRUE,
16,2020-04-18,Cardiff,356058.9,,,,,,,,,,,,10.0844092307776,930000,319,86.943960665353,366903,,TRUE,
16,2020-04-19,Cardiff,293922.9,,,,,,,,,,,,8.17654802495482,930000,309,84.2184446570347,366903,,TRUE,
17,2020-04-20,Cardiff,289816.2,,,,,,,,,,,,11.9922704366004,930000,307,83.673341455371,366903,,TRUE,
