Site_Name,Date,Local_Authority_Population,Daily_Cases,Cumulative_Cases,Rolling_Sum,Daily_Cases_100k,Rolling_Sum_100k,Week
Gwynedd,2020-07-08,124560,0,574,3,0,2.40847784200385,28
Gwynedd,2020-07-09,124560,2,576,4,1.60565189466924,3.21130378933847,28
Gwynedd,2020-07-10,124560,6,582,10,4.81695568400771,8.02825947334618,28
Gwynedd,2020-07-11,124560,1,583,11,0.802825947334618,8.8310854206808,28
Gwynedd,2020-07-12,124560,2,585,13,1.60565189466924,10.43673731535,28
Gwynedd,2020-07-13,124560,0,585,12,0,9.63391136801541,29
Gwynedd,2020-07-14,124560,0,585,11,0,8.8310854206808,29
Gwynedd,2020-07-15,124560,2,587,13,1.60565189466924,10.43673731535,29
Gwynedd,2020-07-16,124560,1,588,12,0.802825947334618,9.63391136801541,29
Gwynedd,2020-07-17,124560,0,588,6,0,4.81695568400771,29
Gwynedd,2020-07-18,124560,0,588,5,0,4.01412973667309,29
Gwynedd,2020-07-19,124560,0,588,3,0,2.40847784200385,29
Gwynedd,2020-07-20,124560,0,588,3,0,2.40847784200385,30
Gwynedd,2020-07-21,124560,1,589,4,0.802825947334618,3.21130378933847,30
Gwynedd,2020-07-22,124560,0,589,2,0,1.60565189466924,30
Gwynedd,2020-07-23,124560,1,590,2,0.802825947334618,1.60565189466924,30
Gwynedd,2020-07-24,124560,0,590,2,0,1.60565189466924,30
Gwynedd,2020-07-25,124560,2,592,4,1.60565189466924,3.21130378933847,30
Gwynedd,2020-07-26,124560,0,592,4,0,3.21130378933847,30
Gwynedd,2020-07-27,124560,0,592,4,0,3.21130378933847,31
Gwynedd,2020-07-28,124560,0,592,3,0,2.40847784200385,31
Gwynedd,2020-07-29,124560,1,593,4,0.802825947334618,3.21130378933847,31
Gwynedd,2020-07-30,124560,0,593,3,0,2.40847784200385,31
Gwynedd,2020-07-31,124560,0,593,3,0,2.40847784200385,31
Gwynedd,2020-08-01,124560,1,594,2,0.802825947334618,1.60565189466924,31
Gwynedd,2020-08-02,124560,0,594,2,0,1.60565189466924,31
Gwynedd,2020-08-03,124560,0,594,2,0,1.60565189466924,32
Gwynedd,2020-08-04,124560,1,595,3,0.802825947334618,2.40847784200385,32
Gwynedd,2020-08-05,124560,1,596,3,0.802825947334618,2.40847784200385,32
Gwynedd,2020-08-06,124560,1,597,4,0.802825947334618,3.21130378933847,32
Gwynedd,2020-08-07,124560,0,597,4,0,3.21130378933847,32
Gwynedd,2020-08-08,124560,2,599,5,1.60565189466924,4.01412973667309,32
Gwynedd,2020-08-09,124560,0,599,5,0,4.01412973667309,32
Gwynedd,2020-08-10,124560,0,599,5,0,4.01412973667309,33
Gwynedd,2020-08-11,124560,4,603,8,3.21130378933847,6.42260757867694,33
Gwynedd,2020-08-12,124560,1,604,8,0.802825947334618,6.42260757867694,33
Gwynedd,2020-08-13,124560,1,605,8,0.802825947334618,6.42260757867694,33
Gwynedd,2020-08-14,124560,1,606,9,0.802825947334618,7.22543352601156,33
Gwynedd,2020-08-15,124560,0,606,7,0,5.61978163134233,33
Gwynedd,2020-08-16,124560,1,607,8,0.802825947334618,6.42260757867694,33
Gwynedd,2020-08-17,124560,0,607,8,0,6.42260757867694,34
Gwynedd,2020-08-18,124560,2,609,6,1.60565189466924,4.81695568400771,34
Gwynedd,2020-08-19,124560,5,614,10,4.01412973667309,8.02825947334618,34
Gwynedd,2020-08-20,124560,1,615,10,0.802825947334618,8.02825947334618,34
Gwynedd,2020-08-21,124560,3,618,12,2.40847784200385,9.63391136801541,34
Gwynedd,2020-08-22,124560,0,618,12,0,9.63391136801541,34
Gwynedd,2020-08-23,124560,0,618,11,0,8.8310854206808,34
Gwynedd,2020-08-24,124560,0,618,11,0,8.8310854206808,35
Gwynedd,2020-08-25,124560,0,618,9,0,7.22543352601156,35
Gwynedd,2020-08-26,124560,3,621,7,2.40847784200385,5.61978163134233,35
Gwynedd,2020-08-27,124560,3,624,9,2.40847784200385,7.22543352601156,35
Gwynedd,2020-08-28,124560,0,624,6,0,4.81695568400771,35
Gwynedd,2020-08-29,124560,0,624,6,0,4.81695568400771,35
Gwynedd,2020-08-30,124560,2,626,8,1.60565189466924,6.42260757867694,35
Gwynedd,2020-08-31,124560,4,630,12,3.21130378933847,9.63391136801541,36
Gwynedd,2020-09-01,124560,0,630,12,0,9.63391136801541,36
Gwynedd,2020-09-02,124560,0,630,9,0,7.22543352601156,36
Gwynedd,2020-09-03,124560,2,632,8,1.60565189466924,6.42260757867694,36
Gwynedd,2020-09-04,124560,2,634,10,1.60565189466924,8.02825947334618,36
Gwynedd,2020-09-05,124560,2,636,12,1.60565189466924,9.63391136801541,36
Gwynedd,2020-09-06,124560,2,638,12,1.60565189466924,9.63391136801541,36
Gwynedd,2020-09-07,124560,3,641,11,2.40847784200385,8.8310854206808,37
Gwynedd,2020-09-08,124560,7,648,18,5.61978163134233,14.4508670520231,37
Gwynedd,2020-09-09,124560,0,648,18,0,14.4508670520231,37
Gwynedd,2020-09-10,124560,0,648,16,0,12.8452151573539,37
Gwynedd,2020-09-11,124560,0,648,14,0,11.2395632626846,37
Gwynedd,2020-09-12,124560,0,648,12,0,9.63391136801541,37
